acct_id,type,acct_stat,acct_rptng_crncy
4738,SAV,A,USD
4739,SAV,A,USD
4740,SAV,A,USD
4741,SAV,A,USD
4742,SAV,A,USD
4743,SAV,A,USD
4744,SAV,A,USD
4745,SAV,A,USD
4746,SAV,A,USD
4747,SAV,A,USD
4748,SAV,A,USD
4749,SAV,A,USD
4750,SAV,A,USD
4751,SAV,A,USD
4752,SAV,A,USD
4753,SAV,A,USD
4754,SAV,A,USD
4755,SAV,A,USD
4756,SAV,A,USD
4757,SAV,A,USD
4758,SAV,A,USD
4759,SAV,A,USD
4760,SAV,A,USD
4761,SAV,A,USD
4762,SAV,A,USD
4763,SAV,A,USD
4764,SAV,A,USD
4765,SAV,A,USD
4766,SAV,A,USD
4767,SAV,A,USD
4768,SAV,A,USD
4769,SAV,A,USD
4770,SAV,A,USD
4771,SAV,A,USD
4772,SAV,A,USD
4773,SAV,A,USD
4774,SAV,A,USD
4775,SAV,A,USD
4776,SAV,A,USD
4777,SAV,A,USD
4778,SAV,A,USD
4779,SAV,A,USD
4780,SAV,A,USD
4781,SAV,A,USD
4782,SAV,A,USD
4783,SAV,A,USD
4784,SAV,A,USD
4785,SAV,A,USD
4786,SAV,A,USD
4787,SAV,A,USD
4788,SAV,A,USD
4789,SAV,A,USD
4790,SAV,A,USD
4791,SAV,A,USD
4792,SAV,A,USD
4793,SAV,A,USD
4794,SAV,A,USD
4795,SAV,A,USD
4796,SAV,A,USD
4797,SAV,A,USD
4798,SAV,A,USD
4799,SAV,A,USD
4800,SAV,A,USD
4801,SAV,A,USD
4802,SAV,A,USD
4803,SAV,A,USD
4804,SAV,A,USD
4805,SAV,A,USD
4806,SAV,A,USD
4807,SAV,A,USD
4808,SAV,A,USD
4809,SAV,A,USD
4810,SAV,A,USD
4811,SAV,A,USD
4812,SAV,A,USD
4813,SAV,A,USD
4814,SAV,A,USD
4815,SAV,A,USD
4816,SAV,A,USD
4817,SAV,A,USD
4818,SAV,A,USD
4819,SAV,A,USD
4820,SAV,A,USD
4821,SAV,A,USD
4822,SAV,A,USD
4823,SAV,A,USD
4824,SAV,A,USD
4825,SAV,A,USD
4826,SAV,A,USD
4827,SAV,A,USD
4828,SAV,A,USD
4829,SAV,A,USD
4830,SAV,A,USD
4831,SAV,A,USD
4832,SAV,A,USD
4833,SAV,A,USD
4834,SAV,A,USD
4835,SAV,A,USD
4836,SAV,A,USD
4837,SAV,A,USD
4838,SAV,A,USD
4839,SAV,A,USD
4840,SAV,A,USD
4841,SAV,A,USD
4842,SAV,A,USD
4843,SAV,A,USD
4844,SAV,A,USD
4845,SAV,A,USD
4846,SAV,A,USD
4847,SAV,A,USD
4848,SAV,A,USD
4849,SAV,A,USD
4850,SAV,A,USD
4851,SAV,A,USD
4852,SAV,A,USD
4853,SAV,A,USD
4854,SAV,A,USD
4855,SAV,A,USD
4856,SAV,A,USD
4857,SAV,A,USD
4858,SAV,A,USD
4859,SAV,A,USD
4860,SAV,A,USD
4861,SAV,A,USD
4862,SAV,A,USD
4863,SAV,A,USD
4864,SAV,A,USD
4865,SAV,A,USD
4866,SAV,A,USD
4867,SAV,A,USD
4868,SAV,A,USD
4869,SAV,A,USD
4870,SAV,A,USD
4871,SAV,A,USD
4872,SAV,A,USD
4873,SAV,A,USD
4874,SAV,A,USD
4875,SAV,A,USD
4876,SAV,A,USD
4877,SAV,A,USD
4878,SAV,A,USD
4879,SAV,A,USD
4880,SAV,A,USD
4881,SAV,A,USD
4882,SAV,A,USD
4883,SAV,A,USD
4884,SAV,A,USD
4885,SAV,A,USD
4886,SAV,A,USD
4887,SAV,A,USD
4888,SAV,A,USD
4889,SAV,A,USD
4890,SAV,A,USD
4891,SAV,A,USD
4892,SAV,A,USD
4893,SAV,A,USD
4894,SAV,A,USD
4895,SAV,A,USD
4896,SAV,A,USD
4897,SAV,A,USD
4898,SAV,A,USD
4899,SAV,A,USD
4900,SAV,A,USD
4901,SAV,A,USD
4902,SAV,A,USD
4903,SAV,A,USD
4904,SAV,A,USD
4905,SAV,A,USD
4906,SAV,A,USD
4907,SAV,A,USD
4908,SAV,A,USD
4909,SAV,A,USD
4910,SAV,A,USD
4911,SAV,A,USD
4912,SAV,A,USD
4913,SAV,A,USD
4914,SAV,A,USD
4915,SAV,A,USD
4916,SAV,A,USD
4917,SAV,A,USD
4918,SAV,A,USD
4919,SAV,A,USD
4920,SAV,A,USD
4921,SAV,A,USD
4922,SAV,A,USD
4923,SAV,A,USD
4924,SAV,A,USD
4925,SAV,A,USD
4926,SAV,A,USD
4927,SAV,A,USD
4928,SAV,A,USD
4929,SAV,A,USD
4930,SAV,A,USD
4931,SAV,A,USD
4932,SAV,A,USD
4933,SAV,A,USD
4934,SAV,A,USD
4935,SAV,A,USD
4936,SAV,A,USD
4937,SAV,A,USD
4938,SAV,A,USD
4939,SAV,A,USD
4940,SAV,A,USD
4941,SAV,A,USD
4942,SAV,A,USD
4943,SAV,A,USD
4944,SAV,A,USD
4945,SAV,A,USD
4946,SAV,A,USD
4947,SAV,A,USD
4948,SAV,A,USD
4949,SAV,A,USD
4950,SAV,A,USD
4951,SAV,A,USD
4952,SAV,A,USD
4953,SAV,A,USD
4954,SAV,A,USD
4955,SAV,A,USD
4956,SAV,A,USD
4957,SAV,A,USD
4958,SAV,A,USD
4959,SAV,A,USD
4960,SAV,A,USD
4961,SAV,A,USD
4962,SAV,A,USD
4963,SAV,A,USD
4964,SAV,A,USD
4965,SAV,A,USD
4966,SAV,A,USD
4967,SAV,A,USD
4968,SAV,A,USD
4969,SAV,A,USD
4970,SAV,A,USD
4971,SAV,A,USD
4972,SAV,A,USD
4973,SAV,A,USD
4974,SAV,A,USD
4975,SAV,A,USD
4976,SAV,A,USD
4977,SAV,A,USD
4978,SAV,A,USD
4979,SAV,A,USD
4980,SAV,A,USD
4981,SAV,A,USD
4982,SAV,A,USD
4983,SAV,A,USD
4984,SAV,A,USD
4985,SAV,A,USD
4986,SAV,A,USD
4987,SAV,A,USD
4988,SAV,A,USD
4989,SAV,A,USD
4990,SAV,A,USD
4991,SAV,A,USD
4992,SAV,A,USD
4993,SAV,A,USD
4994,SAV,A,USD
4995,SAV,A,USD
4996,SAV,A,USD
4997,SAV,A,USD
4998,SAV,A,USD
4999,SAV,A,USD
5000,SAV,A,USD
5001,SAV,A,USD
5002,SAV,A,USD
5003,SAV,A,USD
5004,SAV,A,USD
5005,SAV,A,USD
5006,SAV,A,USD
5007,SAV,A,USD
5008,SAV,A,USD
5009,SAV,A,USD
5010,SAV,A,USD
5011,SAV,A,USD
5012,SAV,A,USD
5013,SAV,A,USD
5014,SAV,A,USD
5015,SAV,A,USD
5016,SAV,A,USD
5017,SAV,A,USD
5018,SAV,A,USD
5019,SAV,A,USD
5020,SAV,A,USD
5021,SAV,A,USD
5022,SAV,A,USD
5023,SAV,A,USD
5024,SAV,A,USD
5025,SAV,A,USD
5026,SAV,A,USD
5027,SAV,A,USD
5028,SAV,A,USD
5029,SAV,A,USD
5030,SAV,A,USD
5031,SAV,A,USD
5032,SAV,A,USD
5033,SAV,A,USD
5034,SAV,A,USD
5035,SAV,A,USD
5036,SAV,A,USD
5037,SAV,A,USD
5038,SAV,A,USD
5039,SAV,A,USD
5040,SAV,A,USD
5041,SAV,A,USD
5042,SAV,A,USD
5043,SAV,A,USD
5044,SAV,A,USD
5045,SAV,A,USD
5046,SAV,A,USD
5047,SAV,A,USD
5048,SAV,A,USD
5049,SAV,A,USD
5050,SAV,A,USD
5051,SAV,A,USD
5052,SAV,A,USD
5053,SAV,A,USD
5054,SAV,A,USD
5055,SAV,A,USD
5056,SAV,A,USD
5057,SAV,A,USD
5058,SAV,A,USD
5059,SAV,A,USD
5060,SAV,A,USD
5061,SAV,A,USD
5062,SAV,A,USD
5063,SAV,A,USD
5064,SAV,A,USD
5065,SAV,A,USD
5066,SAV,A,USD
5067,SAV,A,USD
5068,SAV,A,USD
5069,SAV,A,USD
5070,SAV,A,USD
5071,SAV,A,USD
5072,SAV,A,USD
5073,SAV,A,USD
5074,SAV,A,USD
5075,SAV,A,USD
5076,SAV,A,USD
5077,SAV,A,USD
5078,SAV,A,USD
5079,SAV,A,USD
5080,SAV,A,USD
5081,SAV,A,USD
5082,SAV,A,USD
5083,SAV,A,USD
5084,SAV,A,USD
5085,SAV,A,USD
5086,SAV,A,USD
5087,SAV,A,USD
5088,SAV,A,USD
5089,SAV,A,USD
5090,SAV,A,USD
5091,SAV,A,USD
5092,SAV,A,USD
5093,SAV,A,USD
5094,SAV,A,USD
5095,SAV,A,USD
5096,SAV,A,USD
5097,SAV,A,USD
5098,SAV,A,USD
5099,SAV,A,USD
5100,SAV,A,USD
5101,SAV,A,USD
5102,SAV,A,USD
5103,SAV,A,USD
5104,SAV,A,USD
5105,SAV,A,USD
5106,SAV,A,USD
5107,SAV,A,USD
5108,SAV,A,USD
5109,SAV,A,USD
5110,SAV,A,USD
5111,SAV,A,USD
5112,SAV,A,USD
5113,SAV,A,USD
5114,SAV,A,USD
5115,SAV,A,USD
5116,SAV,A,USD
5117,SAV,A,USD
5118,SAV,A,USD
5119,SAV,A,USD
5120,SAV,A,USD
5121,SAV,A,USD
5122,SAV,A,USD
5123,SAV,A,USD
5124,SAV,A,USD
5125,SAV,A,USD
5126,SAV,A,USD
5127,SAV,A,USD
5128,SAV,A,USD
5129,SAV,A,USD
5130,SAV,A,USD
5131,SAV,A,USD
5132,SAV,A,USD
5133,SAV,A,USD
5134,SAV,A,USD
5135,SAV,A,USD
5136,SAV,A,USD
5137,SAV,A,USD
5138,SAV,A,USD
5139,SAV,A,USD
5140,SAV,A,USD
5141,SAV,A,USD
5142,SAV,A,USD
5143,SAV,A,USD
5144,SAV,A,USD
5145,SAV,A,USD
5146,SAV,A,USD
5147,SAV,A,USD
5148,SAV,A,USD
5149,SAV,A,USD
5150,SAV,A,USD
5151,SAV,A,USD
5152,SAV,A,USD
5153,SAV,A,USD
5154,SAV,A,USD
5155,SAV,A,USD
5156,SAV,A,USD
5157,SAV,A,USD
5158,SAV,A,USD
5159,SAV,A,USD
5160,SAV,A,USD
5161,SAV,A,USD
5162,SAV,A,USD
5163,SAV,A,USD
5164,SAV,A,USD
5165,SAV,A,USD
5166,SAV,A,USD
5167,SAV,A,USD
5168,SAV,A,USD
5169,SAV,A,USD
5170,SAV,A,USD
5171,SAV,A,USD
5172,SAV,A,USD
5173,SAV,A,USD
5174,SAV,A,USD
5175,SAV,A,USD
5176,SAV,A,USD
5177,SAV,A,USD
5178,SAV,A,USD
5179,SAV,A,USD
5180,SAV,A,USD
5181,SAV,A,USD
5182,SAV,A,USD
5183,SAV,A,USD
5184,SAV,A,USD
5185,SAV,A,USD
5186,SAV,A,USD
5187,SAV,A,USD
5188,SAV,A,USD
5189,SAV,A,USD
5190,SAV,A,USD
5191,SAV,A,USD
5192,SAV,A,USD
5193,SAV,A,USD
5194,SAV,A,USD
5195,SAV,A,USD
5196,SAV,A,USD
5197,SAV,A,USD
5198,SAV,A,USD
5199,SAV,A,USD
5200,SAV,A,USD
5201,SAV,A,USD
5202,SAV,A,USD
5203,SAV,A,USD
5204,SAV,A,USD
5205,SAV,A,USD
5206,SAV,A,USD
5207,SAV,A,USD
5208,SAV,A,USD
5209,SAV,A,USD
5210,SAV,A,USD
5211,SAV,A,USD
5212,SAV,A,USD
5213,SAV,A,USD
5214,SAV,A,USD
5215,SAV,A,USD
5216,SAV,A,USD
5217,SAV,A,USD
5218,SAV,A,USD
5219,SAV,A,USD
5220,SAV,A,USD
5221,SAV,A,USD
5222,SAV,A,USD
5223,SAV,A,USD
5224,SAV,A,USD
5225,SAV,A,USD
5226,SAV,A,USD
5227,SAV,A,USD
5228,SAV,A,USD
5229,SAV,A,USD
5230,SAV,A,USD
5231,SAV,A,USD
5232,SAV,A,USD
5233,SAV,A,USD
5234,SAV,A,USD
5235,SAV,A,USD
5236,SAV,A,USD
5237,SAV,A,USD
5238,SAV,A,USD
5239,SAV,A,USD
5240,SAV,A,USD
5241,SAV,A,USD
5242,SAV,A,USD
5243,SAV,A,USD
5244,SAV,A,USD
5245,SAV,A,USD
5246,SAV,A,USD
5247,SAV,A,USD
5248,SAV,A,USD
5249,SAV,A,USD
5250,SAV,A,USD
5251,SAV,A,USD
5252,SAV,A,USD
5253,SAV,A,USD
5254,SAV,A,USD
5255,SAV,A,USD
5256,SAV,A,USD
5257,SAV,A,USD
5258,SAV,A,USD
5259,SAV,A,USD
5260,SAV,A,USD
5261,SAV,A,USD
5262,SAV,A,USD
5263,SAV,A,USD
5264,SAV,A,USD
5265,SAV,A,USD
5266,SAV,A,USD
5267,SAV,A,USD
5268,SAV,A,USD
5269,SAV,A,USD
5270,SAV,A,USD
5271,SAV,A,USD
5272,SAV,A,USD
5273,SAV,A,USD
5274,SAV,A,USD
5275,SAV,A,USD
5276,SAV,A,USD
5277,SAV,A,USD
5278,SAV,A,USD
5279,SAV,A,USD
5280,SAV,A,USD
5281,SAV,A,USD
5282,SAV,A,USD
5283,SAV,A,USD
5284,SAV,A,USD
5285,SAV,A,USD
5286,SAV,A,USD
5287,SAV,A,USD
5288,SAV,A,USD
5289,SAV,A,USD
5290,SAV,A,USD
5291,SAV,A,USD
5292,SAV,A,USD
5293,SAV,A,USD
5294,SAV,A,USD
5295,SAV,A,USD
5296,SAV,A,USD
5297,SAV,A,USD
5298,SAV,A,USD
5299,SAV,A,USD
5300,SAV,A,USD
5301,SAV,A,USD
5302,SAV,A,USD
5303,SAV,A,USD
5304,SAV,A,USD
5305,SAV,A,USD
5306,SAV,A,USD
5307,SAV,A,USD
5308,SAV,A,USD
5309,SAV,A,USD
5310,SAV,A,USD
5311,SAV,A,USD
5312,SAV,A,USD
5313,SAV,A,USD
5314,SAV,A,USD
5315,SAV,A,USD
5316,SAV,A,USD
5317,SAV,A,USD
5318,SAV,A,USD
5319,SAV,A,USD
5320,SAV,A,USD
5321,SAV,A,USD
5322,SAV,A,USD
5323,SAV,A,USD
5324,SAV,A,USD
5325,SAV,A,USD
5326,SAV,A,USD
5327,SAV,A,USD
5328,SAV,A,USD
5329,SAV,A,USD
5330,SAV,A,USD
5331,SAV,A,USD
5332,SAV,A,USD
5333,SAV,A,USD
5334,SAV,A,USD
5335,SAV,A,USD
5336,SAV,A,USD
5337,SAV,A,USD
5338,SAV,A,USD
5339,SAV,A,USD
5340,SAV,A,USD
5341,SAV,A,USD
5342,SAV,A,USD
5343,SAV,A,USD
5344,SAV,A,USD
5345,SAV,A,USD
5346,SAV,A,USD
5347,SAV,A,USD
5348,SAV,A,USD
5349,SAV,A,USD
5350,SAV,A,USD
5351,SAV,A,USD
5352,SAV,A,USD
5353,SAV,A,USD
5354,SAV,A,USD
5355,SAV,A,USD
5356,SAV,A,USD
5357,SAV,A,USD
5358,SAV,A,USD
5359,SAV,A,USD
5360,SAV,A,USD
5361,SAV,A,USD
5362,SAV,A,USD
5363,SAV,A,USD
5364,SAV,A,USD
5365,SAV,A,USD
5366,SAV,A,USD
5367,SAV,A,USD
5368,SAV,A,USD
5369,SAV,A,USD
5370,SAV,A,USD
5371,SAV,A,USD
5372,SAV,A,USD
5373,SAV,A,USD
5374,SAV,A,USD
5375,SAV,A,USD
5376,SAV,A,USD
5377,SAV,A,USD
5378,SAV,A,USD
5379,SAV,A,USD
5380,SAV,A,USD
5381,SAV,A,USD
5382,SAV,A,USD
5383,SAV,A,USD
5384,SAV,A,USD
5385,SAV,A,USD
5386,SAV,A,USD
5387,SAV,A,USD
5388,SAV,A,USD
5389,SAV,A,USD
5390,SAV,A,USD
5391,SAV,A,USD
5392,SAV,A,USD
5393,SAV,A,USD
5394,SAV,A,USD
5395,SAV,A,USD
5396,SAV,A,USD
5397,SAV,A,USD
5398,SAV,A,USD
5399,SAV,A,USD
5400,SAV,A,USD
5401,SAV,A,USD
5402,SAV,A,USD
5403,SAV,A,USD
5404,SAV,A,USD
5405,SAV,A,USD
5406,SAV,A,USD
5407,SAV,A,USD
5408,SAV,A,USD
5409,SAV,A,USD
5410,SAV,A,USD
5411,SAV,A,USD
5412,SAV,A,USD
5413,SAV,A,USD
5414,SAV,A,USD
5415,SAV,A,USD
5416,SAV,A,USD
5417,SAV,A,USD
5418,SAV,A,USD
5419,SAV,A,USD
5420,SAV,A,USD
5421,SAV,A,USD
5422,SAV,A,USD
5423,SAV,A,USD
5424,SAV,A,USD
5425,SAV,A,USD
5426,SAV,A,USD
5427,SAV,A,USD
5428,SAV,A,USD
5429,SAV,A,USD
5430,SAV,A,USD
5431,SAV,A,USD
5432,SAV,A,USD
5433,SAV,A,USD
5434,SAV,A,USD
5435,SAV,A,USD
5436,SAV,A,USD
5437,SAV,A,USD
5438,SAV,A,USD
5439,SAV,A,USD
5440,SAV,A,USD
5441,SAV,A,USD
5442,SAV,A,USD
5443,SAV,A,USD
5444,SAV,A,USD
5445,SAV,A,USD
5446,SAV,A,USD
5447,SAV,A,USD
5448,SAV,A,USD
5449,SAV,A,USD
5450,SAV,A,USD
5451,SAV,A,USD
5452,SAV,A,USD
5453,SAV,A,USD
5454,SAV,A,USD
5455,SAV,A,USD
5456,SAV,A,USD
5457,SAV,A,USD
5458,SAV,A,USD
5459,SAV,A,USD
5460,SAV,A,USD
5461,SAV,A,USD
5462,SAV,A,USD
5463,SAV,A,USD
5464,SAV,A,USD
5465,SAV,A,USD
5466,SAV,A,USD
5467,SAV,A,USD
5468,SAV,A,USD
5469,SAV,A,USD
5470,SAV,A,USD
5471,SAV,A,USD
5472,SAV,A,USD
5473,SAV,A,USD
5474,SAV,A,USD
5475,SAV,A,USD
5476,SAV,A,USD
5477,SAV,A,USD
5478,SAV,A,USD
5479,SAV,A,USD
5480,SAV,A,USD
5481,SAV,A,USD
5482,SAV,A,USD
5483,SAV,A,USD
5484,SAV,A,USD
5485,SAV,A,USD
5486,SAV,A,USD
5487,SAV,A,USD
5488,SAV,A,USD
5489,SAV,A,USD
5490,SAV,A,USD
5491,SAV,A,USD
5492,SAV,A,USD
5493,SAV,A,USD
5494,SAV,A,USD
5495,SAV,A,USD
5496,SAV,A,USD
5497,SAV,A,USD
5498,SAV,A,USD
5499,SAV,A,USD
5500,SAV,A,USD
5501,SAV,A,USD
5502,SAV,A,USD
5503,SAV,A,USD
5504,SAV,A,USD
5505,SAV,A,USD
5506,SAV,A,USD
5507,SAV,A,USD
5508,SAV,A,USD
5509,SAV,A,USD
5510,SAV,A,USD
5511,SAV,A,USD
5512,SAV,A,USD
5513,SAV,A,USD
5514,SAV,A,USD
5515,SAV,A,USD
5516,SAV,A,USD
5517,SAV,A,USD
5518,SAV,A,USD
5519,SAV,A,USD
5520,SAV,A,USD
5521,SAV,A,USD
5522,SAV,A,USD
5523,SAV,A,USD
5524,SAV,A,USD
5525,SAV,A,USD
5526,SAV,A,USD
5527,SAV,A,USD
5528,SAV,A,USD
5529,SAV,A,USD
5530,SAV,A,USD
5531,SAV,A,USD
5532,SAV,A,USD
5533,SAV,A,USD
5534,SAV,A,USD
5535,SAV,A,USD
5536,SAV,A,USD
5537,SAV,A,USD
5538,SAV,A,USD
5539,SAV,A,USD
5540,SAV,A,USD
5541,SAV,A,USD
5542,SAV,A,USD
5543,SAV,A,USD
5544,SAV,A,USD
5545,SAV,A,USD
5546,SAV,A,USD
5547,SAV,A,USD
5548,SAV,A,USD
5549,SAV,A,USD
5550,SAV,A,USD
5551,SAV,A,USD
5552,SAV,A,USD
5553,SAV,A,USD
5554,SAV,A,USD
5555,SAV,A,USD
5556,SAV,A,USD
5557,SAV,A,USD
5558,SAV,A,USD
5559,SAV,A,USD
5560,SAV,A,USD
5561,SAV,A,USD
5562,SAV,A,USD
5563,SAV,A,USD
5564,SAV,A,USD
5565,SAV,A,USD
5566,SAV,A,USD
5567,SAV,A,USD
5568,SAV,A,USD
5569,SAV,A,USD
5570,SAV,A,USD
5571,SAV,A,USD
5572,SAV,A,USD
5573,SAV,A,USD
5574,SAV,A,USD
5575,SAV,A,USD
5576,SAV,A,USD
5577,SAV,A,USD
5578,SAV,A,USD
5579,SAV,A,USD
5580,SAV,A,USD
5581,SAV,A,USD
5582,SAV,A,USD
5583,SAV,A,USD
5584,SAV,A,USD
5585,SAV,A,USD
5586,SAV,A,USD
5587,SAV,A,USD
5588,SAV,A,USD
5589,SAV,A,USD
5590,SAV,A,USD
5591,SAV,A,USD
5592,SAV,A,USD
5593,SAV,A,USD
5594,SAV,A,USD
5595,SAV,A,USD
5596,SAV,A,USD
5597,SAV,A,USD
5598,SAV,A,USD
5599,SAV,A,USD
5600,SAV,A,USD
5601,SAV,A,USD
5602,SAV,A,USD
5603,SAV,A,USD
5604,SAV,A,USD
5605,SAV,A,USD
5606,SAV,A,USD
5607,SAV,A,USD
5608,SAV,A,USD
5609,SAV,A,USD
5610,SAV,A,USD
5611,SAV,A,USD
5612,SAV,A,USD
5613,SAV,A,USD
5614,SAV,A,USD
5615,SAV,A,USD
5616,SAV,A,USD
5617,SAV,A,USD
5618,SAV,A,USD
5619,SAV,A,USD
5620,SAV,A,USD
5621,SAV,A,USD
5622,SAV,A,USD
5623,SAV,A,USD
5624,SAV,A,USD
5625,SAV,A,USD
5626,SAV,A,USD
5627,SAV,A,USD
5628,SAV,A,USD
5629,SAV,A,USD
5630,SAV,A,USD
5631,SAV,A,USD
5632,SAV,A,USD
5633,SAV,A,USD
5634,SAV,A,USD
5635,SAV,A,USD
5636,SAV,A,USD
5637,SAV,A,USD
5638,SAV,A,USD
5639,SAV,A,USD
5640,SAV,A,USD
5641,SAV,A,USD
5642,SAV,A,USD
5643,SAV,A,USD
5644,SAV,A,USD
5645,SAV,A,USD
5646,SAV,A,USD
5647,SAV,A,USD
5648,SAV,A,USD
5649,SAV,A,USD
5650,SAV,A,USD
5651,SAV,A,USD
5652,SAV,A,USD
5653,SAV,A,USD
5654,SAV,A,USD
5655,SAV,A,USD
5656,SAV,A,USD
5657,SAV,A,USD
5658,SAV,A,USD
5659,SAV,A,USD
5660,SAV,A,USD
5661,SAV,A,USD
5662,SAV,A,USD
5663,SAV,A,USD
5664,SAV,A,USD
5665,SAV,A,USD
5666,SAV,A,USD
5667,SAV,A,USD
5668,SAV,A,USD
5669,SAV,A,USD
5670,SAV,A,USD
5671,SAV,A,USD
5672,SAV,A,USD
5673,SAV,A,USD
5674,SAV,A,USD
5675,SAV,A,USD
5676,SAV,A,USD
5677,SAV,A,USD
5678,SAV,A,USD
5679,SAV,A,USD
5680,SAV,A,USD
5681,SAV,A,USD
5682,SAV,A,USD
5683,SAV,A,USD
5684,SAV,A,USD
5685,SAV,A,USD
5686,SAV,A,USD
5687,SAV,A,USD
5688,SAV,A,USD
5689,SAV,A,USD
5690,SAV,A,USD
5691,SAV,A,USD
5692,SAV,A,USD
5693,SAV,A,USD
5694,SAV,A,USD
5695,SAV,A,USD
5696,SAV,A,USD
5697,SAV,A,USD
5698,SAV,A,USD
5699,SAV,A,USD
5700,SAV,A,USD
5701,SAV,A,USD
5702,SAV,A,USD
5703,SAV,A,USD
5704,SAV,A,USD
5705,SAV,A,USD
5706,SAV,A,USD
5707,SAV,A,USD
5708,SAV,A,USD
5709,SAV,A,USD
5710,SAV,A,USD
5711,SAV,A,USD
5712,SAV,A,USD
5713,SAV,A,USD
5714,SAV,A,USD
5715,SAV,A,USD
5716,SAV,A,USD
5717,SAV,A,USD
5718,SAV,A,USD
5719,SAV,A,USD
5720,SAV,A,USD
5721,SAV,A,USD
5722,SAV,A,USD
5723,SAV,A,USD
5724,SAV,A,USD
5725,SAV,A,USD
5726,SAV,A,USD
5727,SAV,A,USD
5728,SAV,A,USD
5729,SAV,A,USD
5730,SAV,A,USD
5731,SAV,A,USD
5732,SAV,A,USD
5733,SAV,A,USD
5734,SAV,A,USD
5735,SAV,A,USD
5736,SAV,A,USD
5737,SAV,A,USD
5738,SAV,A,USD
5739,SAV,A,USD
5740,SAV,A,USD
5741,SAV,A,USD
5742,SAV,A,USD
5743,SAV,A,USD
5744,SAV,A,USD
5745,SAV,A,USD
5746,SAV,A,USD
5747,SAV,A,USD
5748,SAV,A,USD
5749,SAV,A,USD
5750,SAV,A,USD
5751,SAV,A,USD
5752,SAV,A,USD
5753,SAV,A,USD
5754,SAV,A,USD
5755,SAV,A,USD
5756,SAV,A,USD
5757,SAV,A,USD
5758,SAV,A,USD
5759,SAV,A,USD
5760,SAV,A,USD
5761,SAV,A,USD
5762,SAV,A,USD
5763,SAV,A,USD
5764,SAV,A,USD
5765,SAV,A,USD
5766,SAV,A,USD
5767,SAV,A,USD
5768,SAV,A,USD
5769,SAV,A,USD
5770,SAV,A,USD
5771,SAV,A,USD
5772,SAV,A,USD
5773,SAV,A,USD
5774,SAV,A,USD
5775,SAV,A,USD
5776,SAV,A,USD
5777,SAV,A,USD
5778,SAV,A,USD
5779,SAV,A,USD
5780,SAV,A,USD
5781,SAV,A,USD
5782,SAV,A,USD
5783,SAV,A,USD
5784,SAV,A,USD
5785,SAV,A,USD
5786,SAV,A,USD
5787,SAV,A,USD
5788,SAV,A,USD
5789,SAV,A,USD
5790,SAV,A,USD
5791,SAV,A,USD
5792,SAV,A,USD
5793,SAV,A,USD
5794,SAV,A,USD
5795,SAV,A,USD
5796,SAV,A,USD
5797,SAV,A,USD
5798,SAV,A,USD
5799,SAV,A,USD
5800,SAV,A,USD
5801,SAV,A,USD
5802,SAV,A,USD
5803,SAV,A,USD
5804,SAV,A,USD
5805,SAV,A,USD
5806,SAV,A,USD
5807,SAV,A,USD
5808,SAV,A,USD
5809,SAV,A,USD
5810,SAV,A,USD
5811,SAV,A,USD
5812,SAV,A,USD
5813,SAV,A,USD
5814,SAV,A,USD
5815,SAV,A,USD
5816,SAV,A,USD
5817,SAV,A,USD
5818,SAV,A,USD
5819,SAV,A,USD
5820,SAV,A,USD
5821,SAV,A,USD
5822,SAV,A,USD
5823,SAV,A,USD
5824,SAV,A,USD
5825,SAV,A,USD
5826,SAV,A,USD
5827,SAV,A,USD
5828,SAV,A,USD
5829,SAV,A,USD
5830,SAV,A,USD
5831,SAV,A,USD
5832,SAV,A,USD
5833,SAV,A,USD
5834,SAV,A,USD
5835,SAV,A,USD
5836,SAV,A,USD
5837,SAV,A,USD
5838,SAV,A,USD
5839,SAV,A,USD
5840,SAV,A,USD
5841,SAV,A,USD
5842,SAV,A,USD
5843,SAV,A,USD
5844,SAV,A,USD
5845,SAV,A,USD
5846,SAV,A,USD
5847,SAV,A,USD
5848,SAV,A,USD
5849,SAV,A,USD
5850,SAV,A,USD
5851,SAV,A,USD
5852,SAV,A,USD
5853,SAV,A,USD
5854,SAV,A,USD
5855,SAV,A,USD
5856,SAV,A,USD
5857,SAV,A,USD
5858,SAV,A,USD
5859,SAV,A,USD
5860,SAV,A,USD
5861,SAV,A,USD
5862,SAV,A,USD
5863,SAV,A,USD
5864,SAV,A,USD
5865,SAV,A,USD
5866,SAV,A,USD
5867,SAV,A,USD
5868,SAV,A,USD
5869,SAV,A,USD
5870,SAV,A,USD
5871,SAV,A,USD
5872,SAV,A,USD
5873,SAV,A,USD
5874,SAV,A,USD
5875,SAV,A,USD
5876,SAV,A,USD
5877,SAV,A,USD
5878,SAV,A,USD
5879,SAV,A,USD
5880,SAV,A,USD
5881,SAV,A,USD
5882,SAV,A,USD
5883,SAV,A,USD
5884,SAV,A,USD
5885,SAV,A,USD
5886,SAV,A,USD
5887,SAV,A,USD
5888,SAV,A,USD
5889,SAV,A,USD
5890,SAV,A,USD
5891,SAV,A,USD
5892,SAV,A,USD
5893,SAV,A,USD
5894,SAV,A,USD
5895,SAV,A,USD
5896,SAV,A,USD
5897,SAV,A,USD
5898,SAV,A,USD
5899,SAV,A,USD
5900,SAV,A,USD
5901,SAV,A,USD
